time;value:ana_in_4;value:ana_in_5;value:ps_pin;id:ps_pin;bucket:ps_pin;metadata:ps_pin;value:inputs;id:inputs;bucket:inputs;metadata:inputs;value:ip;id:ip;bucket:ip;metadata:ip;value:location;id:location;bucket:location;location:location;metadata:location;value:rssi;id:rssi;bucket:rssi;metadata:rssi
2022-07-27T19:10:13.000-03:00;;;;;;;74;62e1b7c57508c61599fb5b75;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001010;0;64;0;0;8;0;2;0;;;
2022-07-27T19:09:48.000-03:00;;;;;;;10;62e1b7ac7508c61599fb5ad9;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1010;0;0;0;0;8;0;2;0;;;
2022-07-27T19:09:21.000-03:00;;;;;;;74;62e1b7917508c61599fb5a00;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001010;0;64;0;0;8;0;2;0;;;
2022-07-26T16:17:14.000-03:00;;;;;;;74;62e03dba41226431f2a86da8;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001010;0;64;0;0;8;0;2;0;;;
2022-07-26T16:17:04.000-03:00;;;;;;;75;62e03db041226431f2a86ce8;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001011;0;64;0;0;8;0;2;1;;;
2022-07-26T16:15:59.000-03:00;;;;;;;74;62e03d6f41226431f2a86736;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001010;0;64;0;0;8;0;2;0;;;
2022-07-26T16:15:09.000-03:00;;;;;;;106;62e03d3d41226431f2a86325;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1101010;0;64;32;0;8;0;2;0;;;
2022-07-26T16:15:02.000-03:00;;;;;;;107;62e03d3641226431f2a86279;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1101011;0;64;32;0;8;0;2;1;;;
2022-07-26T16:14:02.000-03:00;;;;;;;107;62e03cfa7508c61599ec7108;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1101011;0;64;32;0;8;0;2;1;;;
2022-07-26T16:13:57.000-03:00;;;;;;;106;62e03cf57508c61599ec7106;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1101010;0;64;32;0;8;0;2;0;;;
2022-07-26T16:13:17.000-03:00;;;;;;;107;62e03ccd7508c61599ec6f68;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1101011;0;64;32;0;8;0;2;1;;;
2022-07-26T16:13:12.000-03:00;;;;;;;74;62e03cc87508c61599ec6f01;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001010;0;64;0;0;8;0;2;0;;;
2022-07-26T16:12:22.000-03:00;;;;;;;75;62e03c967508c61599ec6dcb;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001011;0;64;0;0;8;0;2;1;;;
2022-07-26T16:11:25.000-03:00;;;;;;;74;62e03c5d7508c61599ec6bc4;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;1001010;0;64;0;0;8;0;2;0;;;
2022-07-26T15:28:25.000-03:00;;;;;;;255;62e03249d973dc0012430fca;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""inputs""}";;11111111;128;64;32;16;8;4;2;1;;;
2022-08-01T16:51:40.000-03:00;;;2;62e82ecc7508c615991cf4c4;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-08-01T16:51:00.000-03:00;;;2;62e82ea47508c615991cf3df;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-08-01T16:50:50.000-03:00;;;2;62e82e9a7508c615991cf373;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-08-01T16:50:25.000-03:00;;;2;62e82e817508c615991cf2ed;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-08-01T16:48:00.000-03:00;;;2;62e82df07508c615991cef4b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-08-01T16:47:35.000-03:00;;;2;62e82dd77508c615991ceece;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-08-01T16:46:25.000-03:00;;;2;62e82d917508c615991ced33;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-29T11:22:13.000-03:00;;;2;62e3ed157508c61599070123;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-29T11:20:38.000-03:00;;;2;62e3ecb67508c6159906fedc;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T17:40:57.000-03:00;;;2;62e2f4595e4da8001b2f899f;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T15:56:44.000-03:00;;;2;62e2dbec57ec9d15a1192933;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T12:06:08.000-03:00;;;2;62e2a5e02f062d001273843c;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T11:53:28.000-03:00;;;2;62e2a2e857ec9d15a11808fb;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T11:52:15.000-03:00;;;2;62e2a29f41226431f2ba9f9d;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T11:38:03.000-03:00;;;2;62e29f4bd973dc001256ba5d;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T11:29:29.000-03:00;;;2;62e29d49389275001900a490;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T11:25:41.000-03:00;;;2;62e29c65d973dc001256a2b7;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T11:25:31.000-03:00;;;2;62e29c5bd973dc001256a243;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T11:25:21.000-03:00;;;2;62e29c51d973dc001256a1eb;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T11:25:06.000-03:00;;;2;62e29c42d973dc001256a182;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T11:22:26.000-03:00;;;2;62e29ba2d973dc0012569c05;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-07-28T11:19:53.000-03:00;;;2;62e29b09d973dc0012569663;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ps_pin""}";;;;;;;;;;;;;;;;;
2022-08-01T10:21:01.000-03:00;;;;;;;;;;;192.168.15.109;62e7d33d7508c615991a8226;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e7d33d7508c615991a8224;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-08-01T08:36:47.000-03:00;;;;;;;;;;;192.168.15.109;62e7bacf41226431f2d87b24;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e7bacf41226431f2d87b20;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-29T09:06:01.000-03:00;;;;;;;;;;;192.168.15.109;62e3cd297508c615990665f3;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e3cd297508c615990665f1;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T17:14:11.000-03:00;;;;;;;;;;;192.168.15.109;62e2ee135e4da8001b2f4147;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e2ee135e4da8001b2f4145;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T16:19:48.000-03:00;;;;;;;;;;;192.168.15.109;62e2e1547508c6159901739b;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e2e1547508c61599017399;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T16:17:13.000-03:00;;;;;;;;;;;192.168.15.109;62e2e0b957ec9d15a11942cb;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e2e0b957ec9d15a11942c9;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T16:01:53.000-03:00;;;;;;;;;;;192.168.15.109;62e2dd215e4da8001b2e7d53;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e2dd215e4da8001b2e7d51;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T15:56:40.000-03:00;;;;;;;;;;;192.168.15.109;62e2dbe857ec9d15a1192917;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e2dbe857ec9d15a1192915;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T12:10:29.000-03:00;;;;;;;;;;;192.168.15.109;62e2a6e5d973dc001256f697;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e2a6e5d973dc001256f695;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:57:52.000-03:00;;;;;;;;;;;192.168.15.109;62e2a3f02f062d0012737c60;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e2a3f02f062d0012737c5e;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:53:25.000-03:00;;;;;;;;;;;192.168.15.109;62e2a2e557ec9d15a11808ee;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e2a2e557ec9d15a11808ec;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:52:12.000-03:00;;;;;;;;;;;192.168.15.109;62e2a29c41226431f2ba9f91;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e2a29c41226431f2ba9f8d;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:51:49.000-03:00;;;;;;;;;;;192.168.15.109;62e2a2855b80f131fea4ac91;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e2a2855b80f131fea4ac83;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:39:54.000-03:00;;;;;;;;;;;192.168.15.109;62e29fbafcaf58001979c2a1;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29fbafcaf58001979c29f;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:38:43.000-03:00;;;;;;;;;;;192.168.15.109;62e29f732f062d0012736977;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29f732f062d0012736975;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:38:21.000-03:00;;;;;;;;;;;192.168.15.109;62e29f5dfcaf58001979c1c4;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29f5dfcaf58001979c1c2;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:38:00.000-03:00;;;;;;;;;;;192.168.15.109;62e29f48d973dc001256ba55;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29f48d973dc001256ba53;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:37:34.000-03:00;;;;;;;;;;;192.168.15.109;62e29f2e2f062d001273687c;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29f2e2f062d001273687a;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:36:31.000-03:00;;;;;;;;;;;192.168.15.109;62e29eefd973dc001256b791;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29eefd973dc001256b78f;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:36:05.000-03:00;;;;;;;;;;;192.168.15.109;62e29ed5fcaf58001979c0b4;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29ed5fcaf58001979c0b2;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:35:49.000-03:00;;;;;;;;;;;192.168.15.109;62e29ec5389275001900acbe;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29ec5389275001900acbc;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:35:28.000-03:00;;;;;;;;;;;192.168.15.109;62e29eb0389275001900ac29;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29eb0389275001900ac27;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:34:33.000-03:00;;;;;;;;;;;192.168.15.109;62e29e79fcaf58001979bf7f;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29e79fcaf58001979bf7d;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:34:21.000-03:00;;;;;;;;;;;192.168.15.109;62e29e6d389275001900aa83;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29e6d389275001900aa81;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:34:10.000-03:00;;;;;;;;;;;192.168.15.109;62e29e62389275001900aa65;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29e62389275001900aa63;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:33:38.000-03:00;;;;;;;;;;;192.168.15.109;62e29e42d973dc001256b248;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29e42d973dc001256b246;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:29:50.000-03:00;;;;;;;;;;;192.168.15.109;62e29d5e2f062d00127361d2;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29d5e2f062d00127361d0;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:29:26.000-03:00;;;;;;;;;;;192.168.15.109;62e29d46389275001900a46c;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29d46389275001900a46a;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:28:01.000-03:00;;;;;;;;;;;192.168.15.109;62e29cf1389275001900a2e0;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29cf1389275001900a2de;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T11:19:51.000-03:00;;;;;;;;;;;192.168.15.109;62e29b07d973dc0012569658;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";;;;;;;;;
2022-07-28T11:09:11.000-03:00;;;;;;;;;;;192.168.15.109;62e29887fcaf58001979afca;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e29887fcaf58001979afc8;62dfe29bf64d3100118bcb08;"[-47.4634515;-23.53360637]";"{""mqtt_topic"":""location""}";;;;
2022-07-28T09:39:46.000-03:00;;;;;;;;;;;192.168.15.109;62e28392fcaf58001979789a;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e28392fcaf580019797898;62dfe29bf64d3100118bcb08;"[-47.4634515;-23.53360637]";"{""mqtt_topic"":""location""}";-63;62e28392fcaf58001979789c;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""rssi""}"
2022-07-28T09:38:03.000-03:00;;;;;;;;;;;192.168.15.109;62e2832b38927500190000ca;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e2832b38927500190000c6;62dfe29bf64d3100118bcb08;"[-47.4634515;-23.53360637]";"{""mqtt_topic"":""location""}";-60;62e2832b38927500190000c8;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""rssi""}"
2022-07-28T09:37:28.000-03:00;;;;;;;;;;;192.168.15.109;62e28308d973dc001255da3c;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e28308d973dc001255da33;62dfe29bf64d3100118bcb08;"[-47.4634515;-23.53360637]";"{""mqtt_topic"":""location""}";-58;62e28308d973dc001255da3e;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""rssi""}"
2022-07-27T19:09:18.000-03:00;;;;;;;;;;;192.168.15.109;62e1b78e7508c61599fb59ee;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e1b78e7508c61599fb59ec;62dfe29bf64d3100118bcb08;"[-47.4634515;-23.53360637]";"{""mqtt_topic"":""location""}";-50;62e1b78e7508c61599fb59f0;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""rssi""}"
2022-07-26T16:14:59.000-03:00;;;;;;;;;;;192.168.15.109;62e03d3341226431f2a86233;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e03d3341226431f2a86229;62dfe29bf64d3100118bcb08;"[-47.4634515;-23.53360637]";"{""mqtt_topic"":""location""}";-69;62e03d3341226431f2a86235;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""rssi""}"
2022-07-26T16:11:22.000-03:00;;;;;;;;;;;192.168.15.109;62e03c5a7508c61599ec6ba9;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e03c5a7508c61599ec6ba7;62dfe29bf64d3100118bcb08;"[-47.4634515;-23.53360637]";"{""mqtt_topic"":""location""}";-65;62e03c5a7508c61599ec6bab;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""rssi""}"
2022-07-26T15:28:22.000-03:00;;;;;;;;;;;192.168.15.109;62e03246d973dc0012430fb5;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e03246d973dc0012430fb3;62dfe29bf64d3100118bcb08;"[-47.4634515;-23.53360637]";"{""mqtt_topic"":""location""}";-45;62e03246d973dc0012430fb7;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""rssi""}"
2022-07-26T15:28:11.000-03:00;;;;;;;;;;;192.168.15.109;62e0323bd973dc0012430f97;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""ip""}";My Address;62e0323bd973dc0012430f95;62dfe29bf64d3100118bcb08;"[-47.4634515;-23.53360637]";"{""mqtt_topic"":""location""}";-46;62e0323bd973dc0012430f99;62dfe29bf64d3100118bcb08;"{""mqtt_topic"":""rssi""}"
2022-07-28T11:19:50.000-03:00;;;;;;;;;;;;;;;My Address;62e29b06d973dc0012569656;62dfe29bf64d3100118bcb08;"[44;-22]";"{""mqtt_topic"":""location""}";;;;